OlcumTarihi,BolgeId,OlcumDegeri,BolgeAdi,GazId,GazAdi
2000-05-03,2,4,BORNOVA,2,SO2
2000-05-04,2,15,BORNOVA,2,SO2
2000-05-04,1,29,ALSANCAK,2,SO2
2000-05-05,3,31,GUZELYALI,2,SO2
2000-05-05,1,35,ALSANCAK,2,SO2
2000-05-06,1,41,ALSANCAK,2,SO2
2000-05-07,3,21,GUZELYALI,2,SO2
2000-05-07,1,18,ALSANCAK,2,SO2
2000-05-08,2,46,BORNOVA,2,SO2
2000-05-08,2,66,BORNOVA,1,PM10
2000-05-08,1,43,ALSANCAK,2,SO2
2000-05-09,3,54,GUZELYALI,2,SO2
2000-05-09,1,42,ALSANCAK,2,SO2
2000-05-10,1,26,ALSANCAK,2,SO2
2000-05-11,3,70,GUZELYALI,1,PM10
2000-05-11,3,51,GUZELYALI,2,SO2
2000-05-11,2,80,BORNOVA,1,PM10
2000-05-12,4,49,KARSIYAKA,1,PM10
2000-05-12,3,27,GUZELYALI,2,SO2
2000-05-12,2,77,BORNOVA,1,PM10
2000-05-12,1,33,ALSANCAK,2,SO2
2000-05-13,2,28,BORNOVA,2,SO2
2000-05-13,3,66,GUZELYALI,1,PM10
2000-05-13,3,30,GUZELYALI,2,SO2
2000-05-13,1,31,ALSANCAK,2,SO2
2000-05-14,2,47,BORNOVA,1,PM10
2000-05-15,2,46,BORNOVA,1,PM10
2000-05-15,1,24,ALSANCAK,2,SO2
2000-05-17,2,37,BORNOVA,2,SO2
2000-05-19,2,42,BORNOVA,1,PM10
2000-05-20,2,22,BORNOVA,2,SO2
2000-05-20,1,12,ALSANCAK,2,SO2
2000-05-21,1,5,ALSANCAK,2,SO2
2000-05-22,3,18,GUZELYALI,2,SO2
2000-05-22,1,13,ALSANCAK,2,SO2
2000-05-25,4,14,KARSIYAKA,1,PM10
2000-05-25,3,24,GUZELYALI,1,PM10
2000-05-26,3,36,GUZELYALI,1,PM10
2000-06-02,2,11,BORNOVA,2,SO2
2000-06-02,1,2,ALSANCAK,2,SO2
2000-06-03,1,8,ALSANCAK,2,SO2
2000-06-04,4,12,KARSIYAKA,1,PM10
2000-06-04,3,23,GUZELYALI,1,PM10
2000-06-05,1,16,ALSANCAK,2,SO2
2000-06-06,1,20,ALSANCAK,2,SO2
2000-06-09,2,56,BORNOVA,1,PM10
2000-06-10,2,14,BORNOVA,2,SO2
2000-06-13,3,41,GUZELYALI,2,SO2
2000-06-13,2,48,BORNOVA,1,PM10
2000-06-14,2,53,BORNOVA,1,PM10
2000-06-16,3,53,GUZELYALI,2,SO2
2000-06-18,3,13,GUZELYALI,2,SO2
2000-06-18,2,49,BORNOVA,1,PM10
2000-06-20,4,7,KARSIYAKA,1,PM10
2000-06-22,3,48,GUZELYALI,2,SO2
2000-06-23,2,86,BORNOVA,1,PM10
2000-06-27,3,72,GUZELYALI,1,PM10
2000-07-05,2,88,BORNOVA,1,PM10
2000-07-06,2,109,BORNOVA,1,PM10
2000-07-09,2,82,BORNOVA,1,PM10
2000-07-11,2,89,BORNOVA,1,PM10
2000-07-12,3,42,GUZELYALI,2,SO2
2000-07-17,3,11,GUZELYALI,2,SO2
2000-07-18,3,93,GUZELYALI,1,PM10
2000-07-22,3,26,GUZELYALI,1,PM10
2000-07-27,3,95,GUZELYALI,1,PM10
2000-07-27,2,113,BORNOVA,1,PM10
2000-07-28,2,108,BORNOVA,1,PM10
2000-07-29,3,69,GUZELYALI,1,PM10
2000-07-29,2,92,BORNOVA,1,PM10
2000-08-04,3,32,GUZELYALI,2,SO2
2000-08-09,3,8,GUZELYALI,2,SO2
2000-08-16,3,65,GUZELYALI,1,PM10
2000-09-06,3,21,GUZELYALI,1,PM10
2000-09-08,3,60,GUZELYALI,2,SO2
2000-09-12,3,4,GUZELYALI,2,SO2
2000-09-17,3,11,GUZELYALI,1,PM10
2000-09-20,4,80,KARSIYAKA,1,PM10
2000-09-21,4,6,KARSIYAKA,2,SO2
2000-09-21,4,92,KARSIYAKA,1,PM10
2000-09-22,4,123,KARSIYAKA,1,PM10
2000-09-25,4,3,KARSIYAKA,2,SO2
2000-09-26,4,4,KARSIYAKA,2,SO2
2000-09-29,3,19,GUZELYALI,1,PM10
2000-09-30,3,52,GUZELYALI,1,PM10
2000-10-01,2,1,BORNOVA,2,SO2
2000-10-01,3,79,GUZELYALI,1,PM10
2000-10-02,3,40,GUZELYALI,2,SO2
2000-10-04,3,94,GUZELYALI,1,PM10
2000-10-05,3,106,GUZELYALI,1,PM10
2000-10-05,2,103,BORNOVA,1,PM10
2000-10-06,4,10,KARSIYAKA,1,PM10
2000-10-08,3,1,GUZELYALI,2,SO2
2000-10-10,4,11,KARSIYAKA,1,PM10
2000-10-10,3,2,GUZELYALI,2,SO2
2000-10-11,3,6,GUZELYALI,2,SO2
2000-10-13,4,59,KARSIYAKA,1,PM10
2000-10-17,4,2,KARSIYAKA,2,SO2
2000-10-17,4,64,KARSIYAKA,1,PM10
2000-10-21,2,15,BORNOVA,1,PM10
2000-10-23,3,43,GUZELYALI,2,SO2
2000-10-24,4,10,KARSIYAKA,2,SO2
2000-10-24,2,19,BORNOVA,1,PM10
2000-10-26,3,88,GUZELYALI,1,PM10
2000-10-27,4,8,KARSIYAKA,2,SO2
2000-10-30,3,84,GUZELYALI,1,PM10
2000-10-31,4,12,KARSIYAKA,2,SO2
2000-10-31,4,103,KARSIYAKA,1,PM10
2000-10-31,3,122,GUZELYALI,1,PM10
2000-10-31,3,57,GUZELYALI,2,SO2
2000-10-31,2,84,BORNOVA,1,PM10
2000-11-01,4,104,KARSIYAKA,1,PM10
2000-11-01,2,79,BORNOVA,1,PM10
2000-11-03,1,80,ALSANCAK,1,PM10
2000-11-03,4,72,KARSIYAKA,1,PM10
2000-11-03,1,21,ALSANCAK,2,SO2
2000-11-03,2,110,BORNOVA,1,PM10
2000-11-04,4,81,KARSIYAKA,1,PM10
2000-11-04,1,11,ALSANCAK,2,SO2
2000-11-05,2,5,BORNOVA,2,SO2
2000-11-05,2,69,BORNOVA,1,PM10
2000-11-06,4,66,KARSIYAKA,1,PM10
2000-11-07,2,100,BORNOVA,1,PM10
2000-11-08,2,52,BORNOVA,2,SO2
2000-11-08,4,16,KARSIYAKA,2,SO2
2000-11-08,4,63,KARSIYAKA,1,PM10
2000-11-09,4,96,KARSIYAKA,1,PM10
2000-11-09,1,37,ALSANCAK,2,SO2
2000-11-10,1,113,ALSANCAK,1,PM10
2000-11-10,4,111,KARSIYAKA,1,PM10
2000-11-11,2,60,BORNOVA,2,SO2
2000-11-11,1,133,ALSANCAK,1,PM10
2000-11-11,4,112,KARSIYAKA,1,PM10
2000-11-11,3,121,GUZELYALI,1,PM10
2000-11-11,1,51,ALSANCAK,2,SO2
2000-11-12,4,67,KARSIYAKA,1,PM10
2000-11-12,3,116,GUZELYALI,1,PM10
2000-11-12,1,25,ALSANCAK,2,SO2
2000-11-14,3,92,GUZELYALI,1,PM10
2000-11-14,1,44,ALSANCAK,2,SO2
2000-11-15,1,167,ALSANCAK,1,PM10
2000-11-15,4,129,KARSIYAKA,1,PM10
2000-11-15,3,165,GUZELYALI,1,PM10
2000-11-16,1,129,ALSANCAK,1,PM10
2000-11-16,3,186,GUZELYALI,1,PM10
2000-11-16,3,91,GUZELYALI,2,SO2
2000-11-17,4,150,KARSIYAKA,1,PM10
2000-11-17,3,170,GUZELYALI,1,PM10
2000-11-17,3,75,GUZELYALI,2,SO2
2000-11-17,2,134,BORNOVA,1,PM10
2000-11-18,4,153,KARSIYAKA,1,PM10
2000-11-18,3,159,GUZELYALI,1,PM10
2000-11-18,2,120,BORNOVA,1,PM10
2000-11-19,4,144,KARSIYAKA,1,PM10
2000-11-19,3,152,GUZELYALI,1,PM10
2000-11-19,1,15,ALSANCAK,2,SO2
2000-11-19,2,99,BORNOVA,1,PM10
2000-11-20,1,84,ALSANCAK,1,PM10
2000-11-20,4,93,KARSIYAKA,1,PM10
2000-11-21,1,93,ALSANCAK,1,PM10
2000-11-21,2,75,BORNOVA,1,PM10
2000-11-22,1,102,ALSANCAK,1,PM10
2000-11-22,4,97,KARSIYAKA,1,PM10
2000-11-22,3,102,GUZELYALI,1,PM10
2000-11-23,3,101,GUZELYALI,1,PM10
2000-11-23,1,27,ALSANCAK,2,SO2
2000-11-23,3,93,GUZELYALI,2,SO2
2000-11-24,1,159,ALSANCAK,1,PM10
2000-11-24,1,61,ALSANCAK,2,SO2
2000-11-24,3,85,GUZELYALI,2,SO2
2000-11-25,1,143,ALSANCAK,1,PM10
2000-11-25,4,24,KARSIYAKA,2,SO2
2000-11-25,2,90,BORNOVA,1,PM10
2000-11-26,1,10,ALSANCAK,2,SO2
2000-11-27,1,22,ALSANCAK,1,PM10
2000-11-27,1,6,ALSANCAK,2,SO2
2000-11-29,3,78,GUZELYALI,2,SO2
2000-11-30,3,66,GUZELYALI,2,SO2
2000-12-01,4,84,KARSIYAKA,1,PM10
2000-12-02,1,139,ALSANCAK,1,PM10
2000-12-02,3,161,GUZELYALI,1,PM10
2000-12-02,3,65,GUZELYALI,2,SO2
2000-12-02,2,83,BORNOVA,1,PM10
2000-12-03,1,180,ALSANCAK,1,PM10
2000-12-03,4,130,KARSIYAKA,1,PM10
2000-12-03,3,216,GUZELYALI,1,PM10
2000-12-03,3,59,GUZELYALI,2,SO2
2000-12-03,2,106,BORNOVA,1,PM10
2000-12-04,1,250,ALSANCAK,1,PM10
2000-12-04,4,158,KARSIYAKA,1,PM10
2000-12-04,3,268,GUZELYALI,1,PM10
2000-12-04,2,147,BORNOVA,1,PM10
2000-12-05,1,195,ALSANCAK,1,PM10
2000-12-05,4,33,KARSIYAKA,2,SO2
2000-12-05,3,202,GUZELYALI,1,PM10
2000-12-05,1,57,ALSANCAK,2,SO2
2000-12-05,3,152,GUZELYALI,2,SO2
2000-12-06,1,120,ALSANCAK,1,PM10
2000-12-06,4,120,KARSIYAKA,1,PM10
2000-12-06,3,143,GUZELYALI,1,PM10
2000-12-06,1,71,ALSANCAK,2,SO2
2000-12-06,3,132,GUZELYALI,2,SO2
2000-12-07,2,53,BORNOVA,2,SO2
2000-12-07,4,106,KARSIYAKA,1,PM10
2000-12-07,1,129,ALSANCAK,2,SO2
2000-12-07,3,236,GUZELYALI,2,SO2
2000-12-08,1,109,ALSANCAK,2,SO2
2000-12-08,3,106,GUZELYALI,2,SO2
2000-12-10,4,41,KARSIYAKA,2,SO2
2000-12-10,4,87,KARSIYAKA,1,PM10
2000-12-10,3,130,GUZELYALI,1,PM10
2000-12-10,3,109,GUZELYALI,2,SO2
2000-12-11,2,82,BORNOVA,2,SO2
2000-12-11,4,72,KARSIYAKA,2,SO2
2000-12-11,1,165,ALSANCAK,1,PM10
2000-12-11,1,106,ALSANCAK,2,SO2
2000-12-11,3,163,GUZELYALI,2,SO2
2000-12-12,3,159,GUZELYALI,2,SO2
2000-12-13,1,71,ALSANCAK,1,PM10
2000-12-13,1,77,ALSANCAK,2,SO2
2000-12-14,2,69,BORNOVA,2,SO2
2000-12-14,4,43,KARSIYAKA,2,SO2
2000-12-14,1,100,ALSANCAK,1,PM10
2000-12-14,3,135,GUZELYALI,1,PM10
2000-12-14,1,86,ALSANCAK,2,SO2
2000-12-15,2,96,BORNOVA,2,SO2
2000-12-15,4,42,KARSIYAKA,2,SO2
2000-12-15,1,85,ALSANCAK,1,PM10
2000-12-15,1,102,ALSANCAK,2,SO2
2000-12-17,1,65,ALSANCAK,1,PM10
2000-12-17,3,154,GUZELYALI,1,PM10
2000-12-18,1,142,ALSANCAK,1,PM10
2000-12-18,3,123,GUZELYALI,1,PM10
2000-12-18,1,60,ALSANCAK,2,SO2
2000-12-20,1,88,ALSANCAK,2,SO2
2000-12-24,1,67,ALSANCAK,2,SO2
2000-12-25,3,127,GUZELYALI,1,PM10
2000-12-25,3,118,GUZELYALI,2,SO2
2000-12-26,1,58,ALSANCAK,2,SO2
2000-12-27,1,23,ALSANCAK,1,PM10
2000-12-28,1,20,ALSANCAK,1,PM10
2000-12-28,2,14,BORNOVA,1,PM10
2001-01-03,1,154,ALSANCAK,1,PM10
2001-01-03,1,52,ALSANCAK,2,SO2
2001-01-03,3,117,GUZELYALI,2,SO2
2001-01-04,3,176,GUZELYALI,1,PM10
2001-01-04,1,78,ALSANCAK,2,SO2
2001-01-04,3,170,GUZELYALI,2,SO2
2001-01-05,1,135,ALSANCAK,1,PM10
2001-01-05,3,140,GUZELYALI,1,PM10
2001-01-06,1,189,ALSANCAK,1,PM10
2001-01-06,3,187,GUZELYALI,1,PM10
2001-01-06,1,39,ALSANCAK,2,SO2
2001-01-06,2,101,BORNOVA,1,PM10
2001-01-07,1,156,ALSANCAK,1,PM10
2001-01-08,3,97,GUZELYALI,2,SO2
2001-01-08,2,112,BORNOVA,1,PM10
2001-01-10,1,86,ALSANCAK,1,PM10
2001-01-10,1,49,ALSANCAK,2,SO2
2001-01-11,2,58,BORNOVA,2,SO2
2001-01-11,1,138,ALSANCAK,1,PM10
2001-01-11,3,197,GUZELYALI,1,PM10
2001-01-12,3,136,GUZELYALI,1,PM10
2001-01-12,1,89,ALSANCAK,2,SO2
2001-01-12,3,131,GUZELYALI,2,SO2
2001-01-13,3,141,GUZELYALI,1,PM10
2001-01-13,3,122,GUZELYALI,2,SO2
2001-01-14,1,73,ALSANCAK,2,SO2
2001-01-16,1,93,ALSANCAK,2,SO2
2001-01-16,3,100,GUZELYALI,2,SO2
2001-01-17,1,74,ALSANCAK,2,SO2
2001-01-18,1,52,ALSANCAK,1,PM10
2001-01-19,1,72,ALSANCAK,2,SO2
2001-01-20,3,80,GUZELYALI,2,SO2
2001-01-20,1,75,ALSANCAK,2,SO2
2001-01-21,3,89,GUZELYALI,2,SO2
2001-01-22,1,47,ALSANCAK,1,PM10
2001-01-22,3,99,GUZELYALI,2,SO2
2001-01-22,1,92,ALSANCAK,2,SO2
2001-01-23,2,68,BORNOVA,2,SO2
2001-01-23,3,139,GUZELYALI,2,SO2
2001-01-24,1,58,ALSANCAK,1,PM10
2001-01-24,1,84,ALSANCAK,2,SO2
2001-01-25,1,87,ALSANCAK,2,SO2
2001-01-26,2,87,BORNOVA,2,SO2
2001-01-26,4,49,KARSIYAKA,2,SO2
2001-01-26,1,178,ALSANCAK,1,PM10
2001-01-26,3,183,GUZELYALI,1,PM10
2001-01-26,3,200,GUZELYALI,2,SO2
2001-01-26,1,137,ALSANCAK,2,SO2
2001-01-27,2,100,BORNOVA,2,SO2
2001-01-27,1,64,ALSANCAK,2,SO2
2001-01-28,1,46,ALSANCAK,2,SO2
2001-02-02,1,9,ALSANCAK,2,SO2
2001-02-04,1,4,ALSANCAK,2,SO2
2001-02-05,2,61,BORNOVA,2,SO2
2001-02-05,1,136,ALSANCAK,1,PM10
2001-02-05,3,104,GUZELYALI,1,PM10
2001-02-06,2,89,BORNOVA,2,SO2
2001-02-06,1,99,ALSANCAK,1,PM10
2001-02-06,3,148,GUZELYALI,1,PM10
2001-02-06,3,116,GUZELYALI,2,SO2
2001-02-07,1,182,ALSANCAK,1,PM10
2001-02-07,3,188,GUZELYALI,1,PM10
2001-02-08,3,107,GUZELYALI,2,SO2
2001-02-09,1,97,ALSANCAK,1,PM10
2001-02-10,1,131,ALSANCAK,1,PM10
2001-02-10,3,125,GUZELYALI,1,PM10
2001-02-13,2,47,BORNOVA,2,SO2
2001-02-13,3,90,GUZELYALI,2,SO2
2001-02-14,2,70,BORNOVA,2,SO2
2001-02-14,4,30,KARSIYAKA,2,SO2
2001-02-18,3,112,GUZELYALI,1,PM10
2001-02-21,2,91,BORNOVA,2,SO2
2001-02-22,1,79,ALSANCAK,1,PM10
2001-02-24,1,32,ALSANCAK,1,PM10
2001-02-26,3,87,GUZELYALI,1,PM10
2001-03-01,2,29,BORNOVA,2,SO2
2001-03-07,1,27,ALSANCAK,1,PM10
2001-03-08,1,21,ALSANCAK,1,PM10
2001-03-08,3,20,GUZELYALI,1,PM10
2001-03-14,1,39,ALSANCAK,1,PM10
2001-03-19,1,23,ALSANCAK,2,SO2
2001-03-20,3,27,GUZELYALI,1,PM10
2001-04-10,1,16,ALSANCAK,1,PM10
2001-04-12,4,13,KARSIYAKA,1,PM10
2001-04-16,3,28,GUZELYALI,1,PM10
2001-04-29,4,44,KARSIYAKA,1,PM10
2001-04-29,1,38,ALSANCAK,2,SO2
2001-05-05,4,45,KARSIYAKA,1,PM10
2001-05-07,2,9,BORNOVA,1,PM10
2001-05-08,4,8,KARSIYAKA,1,PM10
2001-05-13,2,12,BORNOVA,1,PM10
2001-05-16,4,62,KARSIYAKA,2,SO2
2001-05-17,4,88,KARSIYAKA,2,SO2
2001-05-19,1,14,ALSANCAK,2,SO2
2001-05-23,2,81,BORNOVA,1,PM10
2001-05-25,4,73,KARSIYAKA,2,SO2
2001-06-12,4,56,KARSIYAKA,1,PM10
2001-07-02,2,6,BORNOVA,1,PM10
2001-08-10,1,30,ALSANCAK,2,SO2
2001-08-21,4,67,KARSIYAKA,2,SO2
2001-08-22,2,86,BORNOVA,2,SO2
2001-08-23,3,67,GUZELYALI,1,PM10
2001-09-02,4,70,KARSIYAKA,2,SO2
2001-09-25,3,91,GUZELYALI,1,PM10
2001-09-26,4,62,KARSIYAKA,1,PM10
2001-09-26,4,107,KARSIYAKA,2,SO2
2001-10-06,1,73,ALSANCAK,1,PM10
2001-10-12,3,71,GUZELYALI,1,PM10
2001-10-23,1,78,ALSANCAK,1,PM10
2001-10-31,3,98,GUZELYALI,2,SO2
2001-10-31,1,111,ALSANCAK,1,PM10
2001-11-01,1,75,ALSANCAK,1,PM10
2001-11-02,1,87,ALSANCAK,1,PM10
2001-11-08,1,3,ALSANCAK,2,SO2
2001-11-12,4,52,KARSIYAKA,1,PM10
2001-11-12,1,145,ALSANCAK,1,PM10
2001-11-12,3,137,GUZELYALI,1,PM10
2001-11-13,2,78,BORNOVA,1,PM10
2001-11-18,2,2,BORNOVA,1,PM10
2001-11-19,4,51,KARSIYAKA,2,SO2
2001-11-27,1,124,ALSANCAK,1,PM10
2001-11-27,3,157,GUZELYALI,1,PM10
2001-11-28,4,77,KARSIYAKA,1,PM10
2001-12-02,2,10,BORNOVA,1,PM10
2001-12-05,3,82,GUZELYALI,2,SO2
2001-12-08,3,17,GUZELYALI,1,PM10
2001-12-11,4,82,KARSIYAKA,2,SO2
2001-12-13,3,161,GUZELYALI,2,SO2
2001-12-20,3,192,GUZELYALI,2,SO2
2001-12-20,3,107,GUZELYALI,1,PM10
2001-12-20,1,90,ALSANCAK,1,PM10
2001-12-21,4,56,KARSIYAKA,2,SO2
2001-12-22,3,128,GUZELYALI,1,PM10
2001-12-25,4,125,KARSIYAKA,1,PM10
2001-12-26,4,165,KARSIYAKA,1,PM10
2001-12-26,4,83,KARSIYAKA,2,SO2
2001-12-27,4,195,KARSIYAKA,1,PM10
2002-01-01,1,14,ALSANCAK,1,PM10
2002-01-03,3,126,GUZELYALI,2,SO2
2002-01-07,2,83,BORNOVA,2,SO2
2002-01-07,3,119,GUZELYALI,2,SO2
2002-01-08,4,103,KARSIYAKA,2,SO2
2002-01-10,2,62,BORNOVA,2,SO2
2002-01-11,4,76,KARSIYAKA,1,PM10
2002-01-11,4,137,KARSIYAKA,2,SO2
2002-01-12,4,141,KARSIYAKA,1,PM10
2002-01-12,4,245,KARSIYAKA,2,SO2
2002-01-13,4,160,KARSIYAKA,1,PM10
2002-01-13,3,134,GUZELYALI,1,PM10
2002-01-13,4,199,KARSIYAKA,2,SO2
2002-01-14,3,180,GUZELYALI,2,SO2
2002-01-14,3,153,GUZELYALI,1,PM10
2002-01-14,4,177,KARSIYAKA,2,SO2
2002-01-14,1,130,ALSANCAK,1,PM10
2002-01-15,1,110,ALSANCAK,1,PM10
2002-01-16,3,181,GUZELYALI,1,PM10
2002-01-16,1,151,ALSANCAK,1,PM10
2002-01-17,3,140,GUZELYALI,2,SO2
2002-01-17,1,168,ALSANCAK,1,PM10
2002-01-20,4,78,KARSIYAKA,1,PM10
2002-01-21,4,122,KARSIYAKA,1,PM10
2002-01-21,3,144,GUZELYALI,2,SO2
2002-01-21,3,172,GUZELYALI,1,PM10
2002-01-21,1,160,ALSANCAK,1,PM10
2002-01-22,4,114,KARSIYAKA,1,PM10
2002-01-22,3,163,GUZELYALI,1,PM10
2002-01-22,4,171,KARSIYAKA,2,SO2
2002-01-22,1,181,ALSANCAK,1,PM10
2002-01-23,2,102,BORNOVA,2,SO2
2002-01-23,4,132,KARSIYAKA,2,SO2
2002-01-23,1,186,ALSANCAK,1,PM10
2002-01-23,1,138,ALSANCAK,2,SO2
2002-01-24,4,145,KARSIYAKA,2,SO2
2002-01-26,4,61,KARSIYAKA,1,PM10
2002-01-26,3,131,GUZELYALI,1,PM10
2002-01-27,4,101,KARSIYAKA,1,PM10
2002-01-27,3,201,GUZELYALI,1,PM10
2002-01-29,1,89,ALSANCAK,1,PM10
2002-01-30,3,194,GUZELYALI,1,PM10
2002-01-30,4,142,KARSIYAKA,2,SO2
2002-01-31,4,109,KARSIYAKA,1,PM10
2002-01-31,3,162,GUZELYALI,1,PM10
2002-01-31,4,161,KARSIYAKA,2,SO2
2002-01-31,1,177,ALSANCAK,1,PM10
2002-02-01,1,119,ALSANCAK,1,PM10
2002-02-02,1,88,ALSANCAK,1,PM10
2002-02-02,1,65,ALSANCAK,2,SO2
2002-02-03,4,82,KARSIYAKA,1,PM10
2002-02-03,3,160,GUZELYALI,1,PM10
2002-02-04,4,117,KARSIYAKA,1,PM10
2002-02-04,3,101,GUZELYALI,2,SO2
2002-02-04,3,211,GUZELYALI,1,PM10
2002-02-04,2,104,BORNOVA,1,PM10
2002-02-05,4,75,KARSIYAKA,1,PM10
2002-02-05,1,63,ALSANCAK,2,SO2
2002-02-06,1,61,ALSANCAK,1,PM10
2002-02-06,2,60,BORNOVA,1,PM10
2002-02-08,3,246,GUZELYALI,1,PM10
2002-02-08,3,128,GUZELYALI,2,SO2
2002-02-08,1,204,ALSANCAK,1,PM10
2002-02-09,4,124,KARSIYAKA,1,PM10
2002-02-09,3,185,GUZELYALI,1,PM10
2002-02-09,3,87,GUZELYALI,2,SO2
2002-02-09,1,170,ALSANCAK,1,PM10
2002-02-10,4,98,KARSIYAKA,1,PM10
2002-02-10,3,119,GUZELYALI,1,PM10
2002-02-10,1,115,ALSANCAK,1,PM10
2002-02-11,3,132,GUZELYALI,1,PM10
2002-02-11,1,114,ALSANCAK,2,SO2
2002-02-13,4,86,KARSIYAKA,1,PM10
2002-02-13,3,156,GUZELYALI,1,PM10
2002-02-13,3,123,GUZELYALI,2,SO2
2002-02-13,1,105,ALSANCAK,2,SO2
2002-02-14,1,54,ALSANCAK,2,SO2
2002-02-18,3,129,GUZELYALI,1,PM10
2002-02-18,1,100,ALSANCAK,2,SO2
2002-02-18,1,132,ALSANCAK,1,PM10
2002-02-26,1,47,ALSANCAK,2,SO2
2002-03-05,3,109,GUZELYALI,1,PM10
2002-03-07,3,105,GUZELYALI,1,PM10
2002-03-07,4,91,KARSIYAKA,2,SO2
2002-03-08,3,96,GUZELYALI,1,PM10
2002-03-08,1,103,ALSANCAK,1,PM10
2002-03-11,4,53,KARSIYAKA,1,PM10
2002-03-16,1,53,ALSANCAK,2,SO2
2002-03-23,3,13,GUZELYALI,1,PM10
2002-03-24,3,16,GUZELYALI,1,PM10
2002-03-29,3,73,GUZELYALI,2,SO2
2002-04-11,1,95,ALSANCAK,1,PM10
2002-04-26,3,228,GUZELYALI,2,SO2
2002-09-28,3,9,GUZELYALI,1,PM10
2002-09-29,3,1,GUZELYALI,1,PM10
2002-10-31,3,115,GUZELYALI,1,PM10
2002-10-31,3,81,GUZELYALI,2,SO2
2002-11-01,4,73,KARSIYAKA,1,PM10
2002-11-01,1,62,ALSANCAK,2,SO2
2002-11-02,4,70,KARSIYAKA,1,PM10
2002-11-02,3,99,GUZELYALI,1,PM10
2002-11-10,1,1,ALSANCAK,2,SO2
2002-11-14,4,115,KARSIYAKA,1,PM10
2002-11-14,4,149,KARSIYAKA,2,SO2
2002-11-15,4,89,KARSIYAKA,1,PM10
2002-11-15,4,124,KARSIYAKA,2,SO2
2002-11-16,4,100,KARSIYAKA,1,PM10
2002-11-16,4,90,KARSIYAKA,2,SO2
2002-11-17,3,147,GUZELYALI,1,PM10
2002-11-17,4,97,KARSIYAKA,2,SO2
2002-11-18,4,134,KARSIYAKA,1,PM10
2002-11-19,4,108,KARSIYAKA,1,PM10
2002-11-19,4,140,KARSIYAKA,2,SO2
2002-11-20,4,185,KARSIYAKA,1,PM10
2002-11-20,4,93,KARSIYAKA,2,SO2
2002-11-21,4,248,KARSIYAKA,1,PM10
2002-11-22,4,198,KARSIYAKA,1,PM10
2002-11-26,4,102,KARSIYAKA,1,PM10
2002-11-27,4,88,KARSIYAKA,1,PM10
2002-11-28,4,83,KARSIYAKA,1,PM10
2002-11-30,4,133,KARSIYAKA,2,SO2
2002-11-30,1,101,ALSANCAK,2,SO2
2002-12-01,1,107,ALSANCAK,1,PM10
2002-12-10,3,79,GUZELYALI,2,SO2
2002-12-11,1,120,ALSANCAK,2,SO2
2002-12-12,1,128,ALSANCAK,2,SO2
2002-12-13,3,143,GUZELYALI,2,SO2
2002-12-15,1,83,ALSANCAK,2,SO2
2002-12-17,3,137,GUZELYALI,2,SO2
2002-12-18,1,98,ALSANCAK,1,PM10
2002-12-19,1,76,ALSANCAK,2,SO2
2002-12-22,3,196,GUZELYALI,1,PM10
2002-12-22,4,126,KARSIYAKA,2,SO2
2002-12-23,4,166,KARSIYAKA,2,SO2
2002-12-23,1,249,ALSANCAK,2,SO2
2002-12-23,1,146,ALSANCAK,1,PM10
2002-12-24,2,73,BORNOVA,2,SO2
2002-12-24,1,136,ALSANCAK,2,SO2
2002-12-25,4,98,KARSIYAKA,2,SO2
2002-12-25,1,79,ALSANCAK,2,SO2
2002-12-26,4,99,KARSIYAKA,1,PM10
2002-12-26,3,133,GUZELYALI,2,SO2
2002-12-27,2,110,BORNOVA,2,SO2
2002-12-27,4,230,KARSIYAKA,2,SO2
2002-12-28,2,115,BORNOVA,2,SO2
2002-12-28,4,140,KARSIYAKA,1,PM10
2002-12-28,3,178,GUZELYALI,1,PM10
2002-12-28,4,196,KARSIYAKA,2,SO2
2002-12-28,1,179,ALSANCAK,2,SO2
2002-12-28,2,114,BORNOVA,1,PM10
2002-12-28,1,155,ALSANCAK,1,PM10
2003-01-01,1,11,ALSANCAK,1,PM10
2003-01-03,3,144,GUZELYALI,1,PM10
2003-01-15,1,96,ALSANCAK,2,SO2
2003-01-16,3,215,GUZELYALI,1,PM10
2003-01-16,3,164,GUZELYALI,2,SO2
2003-01-18,1,81,ALSANCAK,2,SO2
2003-01-21,3,177,GUZELYALI,1,PM10
2003-01-22,3,205,GUZELYALI,1,PM10
2003-01-22,1,152,ALSANCAK,1,PM10
2003-01-24,1,104,ALSANCAK,2,SO2
2003-01-24,1,91,ALSANCAK,1,PM10
2003-01-25,1,70,ALSANCAK,2,SO2
2003-01-29,1,80,ALSANCAK,2,SO2
2003-02-02,1,15,ALSANCAK,1,PM10
2003-02-03,1,68,ALSANCAK,2,SO2
2003-02-19,1,69,ALSANCAK,2,SO2
2003-02-22,3,71,GUZELYALI,2,SO2
2003-02-25,3,69,GUZELYALI,2,SO2
2003-02-28,3,213,GUZELYALI,1,PM10
2003-03-01,1,195,ALSANCAK,2,SO2
2003-03-01,1,148,ALSANCAK,1,PM10
2003-03-02,1,107,ALSANCAK,2,SO2
2003-03-03,3,220,GUZELYALI,1,PM10
2003-03-04,3,133,GUZELYALI,1,PM10
2003-03-07,1,91,ALSANCAK,2,SO2
2003-03-12,2,93,BORNOVA,2,SO2
